PLAYER_NAME,TEAM,RIVAL,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,REB,AST,STL,BLK,TOV,PLUS_MINUS,HOME,SEASON
Tyrese Haliburton,IND,NOP,2024-12-12,IND vs NOP,W,37.3,26.0,11,24,0.458,1,5,0.2,0.5,3.1,0.5,0.5,4.7,10.0,1,2024-25
Tyrese Haliburton,IND,MIN,2024-12-15,IND vs MIN,W,34.8,26.1,12,24,0.5,0,2,0.0,0.5,6.5,1.3,0.3,3.2,-1.5,1,2024-25
Tyrese Haliburton,IND,DEN,2024-12-18,IND @ DEN,W,32.8,21.4,10,19,0.526,1,4,0.25,6.3,7.7,1.4,0.5,2.5,-13.7,0,2024-25
Tyrese Haliburton,IND,TOR,2024-12-21,IND @ TOR,L,29.8,20.3,8,21,0.381,0,3,0.0,3.6,4.4,1.9,0.0,2.9,3.3,0,2024-25
Tyrese Haliburton,IND,GSW,2024-12-24,IND vs GSW,W,37.6,24.1,13,24,0.542,0,2,0.0,5.2,9.8,1.8,0.0,1.3,2.3,1,2024-25
Tyrese Haliburton,IND,PHI,2024-12-27,IND @ PHI,W,33.1,25.7,13,27,0.481,1,6,0.167,10.6,11.3,1.4,0.5,1.4,-0.4,0,2024-25
Tyrese Haliburton,IND,DET,2024-12-30,IND vs DET,L,37.0,35.7,20,36,0.556,1,3,0.333,2.4,5.4,0.7,0.4,2.6,5.6,1,2024-25
Tyrese Haliburton,IND,CLE,2025-01-02,IND @ CLE,L,35.2,25.3,9,24,0.375,2,7,0.286,3.9,5.6,0.9,0.9,2.0,-0.2,0,2024-25
Tyrese Haliburton,IND,MIN,2025-01-05,IND vs MIN,W,29.7,25.9,13,27,0.481,4,9,0.444,8.8,4.5,0.7,0.0,0.1,4.1,1,2024-25
Tyrese Haliburton,IND,MIN,2025-01-08,IND vs MIN,W,28.9,18.2,6,16,0.375,3,7,0.429,10.7,4.8,2.6,0.3,2.3,-5.2,1,2024-25
Tyrese Haliburton,IND,UTA,2025-01-11,IND @ UTA,W,34.8,28.9,12,28,0.429,3,9,0.333,9.9,3.6,1.7,0.7,3.9,3.5,0,2024-25
Tyrese Haliburton,IND,ORL,2025-01-14,IND vs ORL,W,36.0,20.9,10,23,0.435,2,7,0.286,4.8,12.3,1.9,0.0,1.8,-11.5,1,2024-25
Tyrese Haliburton,IND,TOR,2025-01-17,IND vs TOR,W,29.4,21.5,9,19,0.474,2,7,0.286,10.8,4.2,1.8,1.0,0.0,-1.9,1,2024-25
Shai Gilgeous-Alexander,OKC,DAL,2024-10-22,OKC vs DAL,L,34.3,24.1,8,22,0.364,2,9,0.222,4.5,8.1,1.0,0.8,1.3,-7.7,1,2024-25
Shai Gilgeous-Alexander,OKC,IND,2024-10-25,OKC vs IND,W,35.2,33.3,17,35,0.486,3,8,0.375,7.0,4.8,1.2,1.4,3.1,-3.7,1,2024-25
Shai Gilgeous-Alexander,OKC,NOP,2024-10-28,OKC vs NOP,W,34.7,19.5,7,18,0.389,1,5,0.2,11.7,7.3,0.0,0.1,5.0,-4.7,1,2024-25
Shai Gilgeous-Alexander,OKC,PHI,2024-10-31,OKC @ PHI,W,33.1,14.5,6,14,0.429,2,7,0.286,6.1,2.6,1.1,0.6,2.8,7.6,0,2024-25
Shai Gilgeous-Alexander,OKC,TOR,2024-11-03,OKC @ TOR,W,34.8,31.2,15,29,0.517,1,4,0.25,3.3,3.9,0.8,0.0,1.5,-14.3,0,2024-25
Shai Gilgeous-Alexander,OKC,DEN,2024-11-06,OKC @ DEN,L,37.2,15.6,7,14,0.5,0,2,0.0,2.1,0.0,0.0,0.0,1.4,1.7,0,2024-25
Shai Gilgeous-Alexander,OKC,TOR,2024-11-09,OKC vs TOR,W,37.8,24.6,12,25,0.48,1,5,0.2,11.1,3.5,1.3,0.6,2.8,5.2,1,2024-25
Shai Gilgeous-Alexander,OKC,NYK,2024-11-12,OKC @ NYK,L,37.5,21.2,8,19,0.421,3,9,0.333,0.4,3.7,0.6,0.7,0.6,5.8,0,2024-25
Shai Gilgeous-Alexander,OKC,MIN,2024-11-15,OKC @ MIN,L,30.3,18.8,11,20,0.55,2,7,0.286,0.6,0.6,0.4,0.0,3.6,15.0,0,2024-25
Shai Gilgeous-Alexander,OKC,UTA,2024-11-18,OKC @ UTA,W,37.8,27.2,10,26,0.385,2,8,0.25,10.2,5.8,0.7,0.3,1.8,13.1,0,2024-25
Shai Gilgeous-Alexander,OKC,MIL,2024-11-21,OKC vs MIL,L,31.7,35.0,15,36,0.417,3,8,0.375,3.7,0.0,1.4,0.4,2.7,3.4,1,2024-25
Shai Gilgeous-Alexander,OKC,NYK,2024-11-24,OKC @ NYK,W,35.1,23.7,10,22,0.455,2,8,0.25,5.3,6.5,1.7,1.4,5.1,3.6,0,2024-25
Shai Gilgeous-Alexander,OKC,POR,2024-11-27,OKC vs POR,W,34.5,25.6,10,25,0.4,3,8,0.375,9.9,4.5,2.0,0.0,1.8,-13.9,1,2024-25
Shai Gilgeous-Alexander,OKC,MIL,2024-11-30,OKC vs MIL,L,30.7,29.4,14,29,0.483,2,7,0.286,2.1,0.7,1.7,0.6,0.7,-4.2,1,2024-25
Shai Gilgeous-Alexander,OKC,IND,2024-12-03,OKC vs IND,L,32.3,24.6,11,25,0.44,3,9,0.333,9.4,0.2,2.0,0.2,1.7,8.3,1,2024-25
Shai Gilgeous-Alexander,OKC,CLE,2024-12-06,OKC vs CLE,W,34.0,12.3,6,12,0.5,0,2,0.0,2.0,1.7,1.4,0.0,2.2,-6.7,1,2024-25
Shai Gilgeous-Alexander,OKC,DEN,2024-12-09,OKC vs DEN,W,37.4,25.9,10,24,0.417,1,4,0.25,5.6,6.8,1.4,0.2,2.8,-1.1,1,2024-25
Shai Gilgeous-Alexander,OKC,WAS,2024-12-12,OKC vs WAS,W,31.6,31.7,17,32,0.531,3,8,0.375,5.5,5.5,0.4,0.0,2.9,-5.0,1,2024-25
Shai Gilgeous-Alexander,OKC,GSW,2024-12-15,OKC vs GSW,L,30.2,29.8,13,28,0.464,3,8,0.375,6.4,0.2,0.0,1.3,2.6,-1.9,1,2024-25
Shai Gilgeous-Alexander,OKC,MIA,2024-12-18,OKC vs MIA,W,31.3,27.5,14,29,0.483,2,5,0.4,5.6,4.5,2.4,0.2,3.8,4.9,1,2024-25
Shai Gilgeous-Alexander,OKC,IND,2024-12-21,OKC @ IND,W,33.6,21.4,12,23,0.522,1,5,0.2,4.2,6.2,1.7,0.3,3.5,-3.6,0,2024-25
Shai Gilgeous-Alexander,OKC,DET,2024-12-24,OKC vs DET,W,33.8,24.1,12,25,0.48,1,4,0.25,5.2,3.1,1.3,0.4,5.7,14.9,1,2024-25
Shai Gilgeous-Alexander,OKC,TOR,2024-12-27,OKC @ TOR,W,29.9,19.4,11,20,0.55,2,7,0.286,0.0,6.3,1.5,0.0,1.8,9.7,0,2024-25
Shai Gilgeous-Alexander,OKC,DET,2024-12-30,OKC vs DET,W,29.6,23.7,14,25,0.56,2,5,0.4,13.2,2.0,2.4,1.0,2.0,3.0,1,2024-25
Shai Gilgeous-Alexander,OKC,DET,2025-01-02,OKC @ DET,L,30.1,13.7,6,11,0.545,3,8,0.375,4.6,5.2,1.1,0.8,2.9,4.4,0,2024-25
Shai Gilgeous-Alexander,OKC,WAS,2025-01-05,OKC @ WAS,W,30.1,23.2,10,24,0.417,0,2,0.0,3.9,4.1,0.1,0.0,2.3,3.8,0,2024-25
Shai Gilgeous-Alexander,OKC,POR,2025-01-08,OKC @ POR,W,34.8,20.1,12,21,0.571,0,2,0.0,2.6,6.4,1.7,0.3,1.1,-10.5,0,2024-25
Shai Gilgeous-Alexander,OKC,TOR,2025-01-11,OKC @ TOR,W,32.7,27.2,14,25,0.56,2,6,0.333,0.8,1.3,1.2,0.9,1.0,6.0,0,2024-25
Shai Gilgeous-Alexander,OKC,POR,2025-01-14,OKC @ POR,W,35.3,30.3,15,29,0.517,1,4,0.25,7.4,2.6,1.4,0.4,2.6,-1.4,0,2024-25
Shai Gilgeous-Alexander,OKC,PHI,2025-01-17,OKC @ PHI,W,34.1,28.2,10,26,0.385,1,6,0.167,3.7,8.2,0.9,0.0,3.5,-4.4,0,2024-25
Jalen Brunson,NYK,GSW,2024-10-22,NYK vs GSW,L,37.7,21.3,11,22,0.5,2,7,0.286,5.6,6.4,0.3,0.5,1.5,8.3,1,2024-25
Jalen Brunson,NYK,DAL,2024-10-25,NYK @ DAL,W,30.9,34.6,18,34,0.529,0,3,0.0,6.3,6.6,0.0,0.9,2.3,5.9,0,2024-25
Jalen Brunson,NYK,DET,2024-10-28,NYK @ DET,L,35.3,20.8,8,19,0.421,1,5,0.2,5.8,7.2,1.0,0.6,2.0,2.5,0,2024-25
Jalen Brunson,NYK,DET,2024-10-31,NYK vs DET,W,31.9,29.5,15,29,0.517,1,3,0.333,5.7,5.5,1.2,0.0,3.6,-4.6,1,2024-25
Jalen Brunson,NYK,DET,2024-11-03,NYK vs DET,L,28.5,21.9,11,24,0.458,3,9,0.333,0.0,4.9,0.6,0.0,2.9,3.0,1,2024-25
Jalen Brunson,NYK,MIA,2024-11-06,NYK vs MIA,L,28.1,21.2,12,23,0.522,2,6,0.333,0.0,6.8,0.0,0.3,4.2,-6.2,1,2024-25
Jalen Brunson,NYK,MEM,2024-11-09,NYK @ MEM,L,32.3,30.7,17,33,0.515,0,2,0.0,8.4,4.5,0.0,1.0,1.7,0.8,0,2024-25
Jalen Brunson,NYK,OKC,2024-11-12,NYK vs OKC,L,37.9,28.3,11,27,0.407,1,4,0.25,6.4,10.5,2.1,0.8,3.3,16.6,1,2024-25
Jalen Brunson,NYK,LAC,2024-11-15,NYK vs LAC,W,28.6,19.9,8,21,0.381,0,2,0.0,0.0,5.9,1.2,0.0,2.7,0.5,1,2024-25
Jalen Brunson,NYK,CLE,2024-11-18,NYK @ CLE,L,33.7,28.0,16,30,0.533,3,9,0.333,8.3,6.8,0.7,0.2,2.8,11.7,0,2024-25
Jalen Brunson,NYK,GSW,2024-11-21,NYK vs GSW,L,19.4,9.3,4,11,0.364,1,4,0.25,5.1,7.2,2.3,0.0,4.1,-5.1,1,2024-25
Jalen Brunson,NYK,NOP,2024-11-24,NYK @ NOP,W,30.0,29.0,14,28,0.5,2,7,0.286,10.3,6.5,1.8,0.8,3.3,-1.1,0,2024-25
Jalen Brunson,NYK,CLE,2024-11-27,NYK @ CLE,L,32.1,26.1,13,27,0.481,2,5,0.4,0.0,3.9,1.7,0.0,3.5,7.3,0,2024-25
Jalen Brunson,NYK,POR,2024-11-30,NYK @ POR,W,31.0,21.8,9,21,0.429,1,4,0.25,6.8,9.7,2.2,0.5,0.2,2.6,0,2024-25
Jalen Brunson,NYK,SAC,2024-12-03,NYK @ SAC,W,32.3,29.7,13,31,0.419,2,8,0.25,3.9,8.7,2.8,0.1,5.1,2.9,0,2024-25
Jalen Brunson,NYK,ORL,2024-12-06,NYK vs ORL,L,36.1,29.8,16,30,0.533,1,6,0.167,7.1,2.8,1.5,0.4,2.7,-1.9,1,2024-25
Jalen Brunson,NYK,MIL,2024-12-09,NYK @ MIL,L,37.7,14.9,6,15,0.4,1,4,0.25,1.6,8.8,1.0,0.6,0.5,0.5,0,2024-25
Jalen Brunson,NYK,GSW,2024-12-12,NYK @ GSW,L,35.4,18.9,8,18,0.444,2,7,0.286,5.8,5.8,1.0,0.0,1.1,0.6,0,2024-25
Jalen Brunson,NYK,OKC,2024-12-15,NYK @ OKC,W,35.0,29.1,15,30,0.5,0,2,0.0,7.2,5.0,0.1,0.7,2.8,4.6,0,2024-25
Jalen Brunson,NYK,PHX,2024-12-18,NYK vs PHX,L,34.9,14.8,7,15,0.467,2,8,0.25,5.6,8.1,1.5,0.0,1.2,3.8,1,2024-25
Jalen Brunson,NYK,ATL,2024-12-21,NYK vs ATL,W,37.9,21.5,10,21,0.476,2,6,0.333,7.4,5.1,0.0,0.4,3.9,3.9,1,2024-25
Jalen Brunson,NYK,SAC,2024-12-24,NYK @ SAC,W,34.7,18.4,7,16,0.438,1,6,0.167,4.6,10.0,1.4,0.1,0.8,2.6,0,2024-25
Jalen Brunson,NYK,OKC,2024-12-27,NYK @ OKC,W,34.3,18.2,10,19,0.526,1,4,0.25,3.7,6.2,1.6,0.0,2.0,15.4,0,2024-25
Jalen Brunson,NYK,LAL,2024-12-30,NYK @ LAL,W,33.4,28.3,16,30,0.533,3,8,0.375,0.0,3.5,0.7,0.0,2.1,-0.7,0,2024-25
Jalen Brunson,NYK,WAS,2025-01-02,NYK @ WAS,W,28.8,13.9,6,13,0.462,3,9,0.333,6.9,10.5,1.0,0.4,2.1,-3.6,0,2024-25
Jalen Brunson,NYK,BOS,2025-01-05,NYK vs BOS,W,33.1,27.0,15,29,0.517,1,5,0.2,3.9,7.6,1.7,0.9,3.6,10.2,1,2024-25
Jalen Brunson,NYK,IND,2025-01-08,NYK vs IND,L,28.1,25.9,15,26,0.577,2,7,0.286,6.6,6.7,0.9,1.3,1.1,-19.1,1,2024-25
Jalen Brunson,NYK,BOS,2025-01-11,NYK vs BOS,W,29.7,30.4,14,31,0.452,3,9,0.333,9.8,6.0,0.8,0.0,3.4,7.1,1,2024-25
Jalen Brunson,NYK,OKC,2025-01-14,NYK @ OKC,W,31.2,27.0,13,28,0.464,1,3,0.333,7.9,8.7,0.7,0.0,2.0,3.5,0,2024-25
Jalen Brunson,NYK,ORL,2025-01-17,NYK vs ORL,W,31.1,28.5,15,28,0.536,1,3,0.333,1.5,9.0,1.9,0.2,1.6,12.2,1,2024-25
Anthony Edwards,MIN,OKC,2024-10-22,MIN vs OKC,L,34.2,14.1,7,15,0.467,1,3,0.333,10.5,0.4,0.6,0.0,1.8,-5.3,1,2024-25
Anthony Edwards,MIN,PHI,2024-10-25,MIN @ PHI,W,31.3,20.9,8,21,0.381,3,7,0.429,8.3,6.1,0.9,0.9,2.7,-1.8,0,2024-25
Anthony Edwards,MIN,CLE,2024-10-28,MIN @ CLE,W,33.1,25.6,12,26,0.462,2,7,0.286,8.0,0.0,0.9,0.1,3.5,8.7,0,2024-25
Anthony Edwards,MIN,WAS,2024-10-31,MIN @ WAS,W,32.9,18.9,9,20,0.45,2,7,0.286,1.2,8.1,1.9,0.0,2.8,12.8,0,2024-25
Anthony Edwards,MIN,DEN,2024-11-03,MIN vs DEN,L,28.2,32.4,17,34,0.5,3,9,0.333,6.5,5.4,0.7,0.0,2.1,10.8,1,2024-25
Anthony Edwards,MIN,CLE,2024-11-06,MIN vs CLE,L,37.0,29.0,12,31,0.387,3,9,0.333,3.7,3.8,1.3,1.1,1.0,-3.3,1,2024-25
Anthony Edwards,MIN,NYK,2024-11-09,MIN vs NYK,W,33.3,26.0,11,28,0.393,1,5,0.2,5.9,5.4,0.9,0.1,2.4,9.4,1,2024-25
Anthony Edwards,MIN,ORL,2024-11-12,MIN vs ORL,W,36.9,24.7,14,26,0.538,0,3,0.0,3.5,4.3,0.3,0.7,2.4,10.3,1,2024-25
Anthony Edwards,MIN,ORL,2024-11-15,MIN vs ORL,W,31.1,25.1,10,23,0.435,2,7,0.286,3.5,1.5,1.3,0.2,2.7,3.2,1,2024-25
Anthony Edwards,MIN,NOP,2024-11-18,MIN vs NOP,W,35.8,27.3,12,25,0.48,2,8,0.25,5.4,5.4,0.2,0.6,1.8,-11.8,1,2024-25
Anthony Edwards,MIN,LAC,2024-11-21,MIN @ LAC,W,36.9,17.6,8,19,0.421,1,5,0.2,5.6,1.7,0.8,0.3,3.8,-6.3,0,2024-25
Anthony Edwards,MIN,NYK,2024-11-24,MIN vs NYK,L,37.5,21.7,10,21,0.476,0,2,0.0,4.1,6.5,2.1,0.6,2.7,4.8,1,2024-25
Anthony Edwards,MIN,SAC,2024-11-27,MIN @ SAC,W,30.4,21.4,9,19,0.474,0,2,0.0,9.0,5.8,0.8,0.8,2.3,16.1,0,2024-25
Anthony Edwards,MIN,DET,2024-11-30,MIN @ DET,L,32.3,19.5,7,17,0.412,2,7,0.286,4.5,0.0,1.2,0.5,3.9,15.7,0,2024-25
Anthony Edwards,MIN,DET,2024-12-03,MIN vs DET,W,33.5,24.2,12,22,0.545,3,9,0.333,8.5,6.9,1.0,0.0,2.9,4.6,1,2024-25
Anthony Edwards,MIN,OKC,2024-12-06,MIN @ OKC,W,36.2,30.1,13,28,0.464,3,9,0.333,10.4,7.8,0.5,0.0,1.6,9.8,0,2024-25
Anthony Edwards,MIN,PHX,2024-12-09,MIN @ PHX,W,34.8,25.5,13,27,0.481,1,5,0.2,10.1,3.2,1.4,0.5,2.9,1.5,0,2024-25
Anthony Edwards,MIN,TOR,2024-12-12,MIN vs TOR,W,29.2,23.2,11,25,0.44,1,4,0.25,10.4,5.2,2.2,0.2,3.9,-0.0,1,2024-25
Anthony Edwards,MIN,SAC,2024-12-15,MIN vs SAC,L,31.6,33.0,15,34,0.441,1,3,0.333,2.3,4.4,0.4,0.0,0.6,5.5,1,2024-25
Anthony Edwards,MIN,MIA,2024-12-18,MIN vs MIA,W,36.5,26.4,10,26,0.385,1,4,0.25,5.5,7.3,0.9,0.0,1.3,4.5,1,2024-25
Anthony Edwards,MIN,CLE,2024-12-21,MIN @ CLE,W,34.8,22.9,10,23,0.435,2,6,0.333,5.3,6.4,2.0,0.2,1.4,2.9,0,2024-25
Anthony Edwards,MIN,TOR,2024-12-24,MIN @ TOR,W,38.0,29.9,16,31,0.516,2,5,0.4,2.6,3.3,1.2,0.7,5.4,3.4,0,2024-25
Anthony Edwards,MIN,GSW,2024-12-27,MIN @ GSW,L,31.8,18.4,10,19,0.526,2,6,0.333,3.9,7.8,1.5,1.3,3.1,11.5,0,2024-25
Anthony Edwards,MIN,ORL,2024-12-30,MIN vs ORL,L,35.1,25.0,11,24,0.458,3,8,0.375,0.0,1.3,1.4,0.0,2.6,8.3,1,2024-25
Anthony Edwards,MIN,POR,2025-01-02,MIN vs POR,L,34.1,30.4,17,32,0.531,2,6,0.333,8.0,1.2,0.3,0.0,2.1,0.5,1,2024-25
Anthony Edwards,MIN,SAC,2025-01-05,MIN vs SAC,W,36.1,27.3,10,25,0.4,2,8,0.25,5.3,5.5,1.2,0.0,2.0,3.0,1,2024-25
Anthony Edwards,MIN,DEN,2025-01-08,MIN vs DEN,L,36.6,22.1,11,22,0.5,2,6,0.333,1.4,3.4,0.0,0.7,3.3,-2.5,1,2024-25
Anthony Edwards,MIN,PHX,2025-01-11,MIN vs PHX,W,29.3,29.1,15,27,0.556,1,3,0.333,5.9,6.0,1.4,0.5,1.9,12.4,1,2024-25
Anthony Edwards,MIN,PHI,2025-01-14,MIN @ PHI,L,30.9,28.7,12,27,0.444,2,5,0.4,2.6,7.4,2.5,0.0,2.1,-15.8,0,2024-25
Anthony Edwards,MIN,DAL,2025-01-17,MIN @ DAL,L,29.5,12.3,4,10,0.4,2,6,0.333,4.0,9.8,1.3,0.4,2.2,13.2,0,2024-25
Paolo Banchero,ORL,POR,2024-10-22,ORL @ POR,L,28.2,14.9,6,15,0.4,0,2,0.0,0.0,4.6,1.8,0.0,1.4,12.7,0,2024-25
Paolo Banchero,ORL,OKC,2024-10-25,ORL @ OKC,W,36.3,28.2,11,28,0.393,0,1,0.0,3.8,2.6,0.7,0.0,3.3,21.3,0,2024-25
Paolo Banchero,ORL,GSW,2024-10-28,ORL @ GSW,W,37.5,14.2,5,12,0.417,1,3,0.333,5.1,6.9,0.3,0.7,0.5,-3.7,0,2024-25
Paolo Banchero,ORL,DET,2024-10-31,ORL vs DET,W,28.9,25.8,13,27,0.481,0,2,0.0,2.2,3.0,1.5,0.5,3.8,5.4,1,2024-25
Paolo Banchero,ORL,LAC,2024-11-03,ORL @ LAC,W,28.8,22.0,10,21,0.476,0,0,0.0,1.1,10.9,1.0,0.0,4.3,7.9,0,2024-25
Paolo Banchero,ORL,PHX,2024-11-06,ORL vs PHX,W,30.1,24.9,14,27,0.519,0,1,0.0,7.6,7.7,2.1,0.9,1.3,-6.4,1,2024-25
Paolo Banchero,ORL,LAL,2024-11-09,ORL @ LAL,L,28.1,30.1,11,29,0.379,0,2,0.0,6.2,6.9,1.3,0.0,3.3,4.6,0,2024-25
Paolo Banchero,ORL,CLE,2024-11-12,ORL @ CLE,L,33.2,21.1,10,21,0.476,0,2,0.0,10.9,2.4,1.6,0.6,2.5,7.8,0,2024-25
Paolo Banchero,ORL,NOP,2024-11-15,ORL @ NOP,W,30.2,18.6,10,20,0.5,1,3,0.333,1.7,2.7,1.4,0.9,3.6,-6.4,0,2024-25
Paolo Banchero,ORL,OKC,2024-11-18,ORL vs OKC,L,35.3,30.1,14,30,0.467,1,3,0.333,5.6,2.8,0.5,0.0,3.4,5.4,1,2024-25
Paolo Banchero,ORL,WAS,2024-11-21,ORL vs WAS,L,37.7,24.2,10,25,0.4,1,3,0.333,8.2,2.4,0.4,0.6,4.3,1.8,1,2024-25
Paolo Banchero,ORL,IND,2024-11-24,ORL vs IND,W,36.1,17.2,7,16,0.438,0,1,0.0,4.8,2.6,1.6,0.7,2.6,9.6,1,2024-25
Paolo Banchero,ORL,PHI,2024-11-27,ORL vs PHI,W,36.9,29.0,15,27,0.556,1,3,0.333,4.5,5.3,0.0,0.2,4.1,14.2,1,2024-25
Paolo Banchero,ORL,UTA,2024-11-30,ORL vs UTA,L,35.1,30.8,16,33,0.485,0,3,0.0,9.3,7.5,1.2,0.5,3.8,-9.0,1,2024-25
Paolo Banchero,ORL,NYK,2024-12-03,ORL vs NYK,W,36.6,36.9,18,36,0.5,0,3,0.0,1.9,3.3,0.9,0.7,0.4,16.1,1,2024-25
Paolo Banchero,ORL,UTA,2024-12-06,ORL vs UTA,L,30.4,25.3,11,27,0.407,1,3,0.333,6.7,6.3,1.4,1.4,2.3,-3.7,1,2024-25
Paolo Banchero,ORL,SAS,2024-12-09,ORL @ SAS,W,32.1,27.0,14,29,0.483,1,3,0.333,4.4,1.6,1.4,0.0,3.0,10.1,0,2024-25
Paolo Banchero,ORL,MIL,2024-12-12,ORL @ MIL,W,36.7,26.6,10,24,0.417,0,2,0.0,7.3,1.3,0.7,0.5,2.1,-5.9,0,2024-25
Paolo Banchero,ORL,MIL,2024-12-15,ORL @ MIL,W,28.9,23.7,10,23,0.435,0,0,0.0,2.3,1.2,0.9,0.3,1.7,-0.6,0,2024-25
Paolo Banchero,ORL,WAS,2024-12-18,ORL @ WAS,W,28.5,26.7,16,29,0.552,0,2,0.0,5.4,4.4,0.0,1.1,1.3,19.7,0,2024-25
Paolo Banchero,ORL,MIN,2024-12-21,ORL @ MIN,L,32.3,34.4,15,33,0.455,0,0,0.0,3.8,5.4,1.9,0.0,4.2,6.7,0,2024-25
Paolo Banchero,ORL,MEM,2024-12-24,ORL vs MEM,L,28.3,18.0,7,18,0.389,1,3,0.333,3.8,3.8,0.7,0.4,3.7,3.8,1,2024-25
Paolo Banchero,ORL,LAL,2024-12-27,ORL vs LAL,L,35.9,19.4,12,21,0.571,0,1,0.0,7.7,5.1,1.0,0.0,1.7,6.3,1,2024-25
Paolo Banchero,ORL,PHX,2024-12-30,ORL @ PHX,W,34.8,26.9,16,29,0.552,0,2,0.0,9.5,1.7,1.9,0.1,1.6,8.3,0,2024-25
Paolo Banchero,ORL,CHA,2025-01-02,ORL vs CHA,W,29.0,36.7,21,38,0.553,0,2,0.0,3.9,2.8,0.7,1.0,0.9,9.4,1,2024-25
Paolo Banchero,ORL,ATL,2025-01-05,ORL @ ATL,W,29.2,27.4,11,26,0.423,0,2,0.0,6.7,4.5,0.0,0.0,2.0,-12.8,0,2024-25
Paolo Banchero,ORL,SAS,2025-01-08,ORL vs SAS,L,29.9,35.3,16,34,0.471,0,0,0.0,4.3,8.6,2.0,0.3,2.0,11.2,1,2024-25
Paolo Banchero,ORL,LAC,2025-01-11,ORL vs LAC,W,30.4,29.8,14,32,0.438,0,2,0.0,3.6,2.9,1.5,0.7,1.3,16.8,1,2024-25
Paolo Banchero,ORL,LAL,2025-01-14,ORL @ LAL,L,35.6,32.4,14,30,0.467,0,1,0.0,3.6,4.8,0.8,0.8,1.8,14.3,0,2024-25
Paolo Banchero,ORL,CHI,2025-01-17,ORL @ CHI,W,32.5,22.4,11,20,0.55,1,3,0.333,6.3,0.4,0.2,0.6,3.1,12.6,0,2024-25
Victor Wembanyama,SAS,GSW,2024-10-22,SAS @ GSW,L,28.4,28.4,12,30,0.4,0,2,0.0,8.8,1.0,2.8,0.7,3.3,-6.6,0,2024-25
Victor Wembanyama,SAS,DAL,2024-10-25,SAS vs DAL,W,34.9,27.7,16,30,0.533,0,2,0.0,2.2,5.9,0.4,0.8,4.3,-8.3,1,2024-25
Victor Wembanyama,SAS,NYK,2024-10-28,SAS @ NYK,L,35.5,26.8,11,25,0.44,0,1,0.0,8.0,3.6,1.2,0.8,5.5,0.5,0,2024-25
Victor Wembanyama,SAS,ORL,2024-10-31,SAS vs ORL,W,28.7,21.6,11,21,0.524,0,2,0.0,0.0,5.1,0.2,1.2,2.7,8.1,1,2024-25
Victor Wembanyama,SAS,DAL,2024-11-03,SAS @ DAL,L,37.7,33.1,13,31,0.419,0,0,0.0,6.9,4.5,1.8,0.4,1.7,4.5,0,2024-25
Victor Wembanyama,SAS,ORL,2024-11-06,SAS @ ORL,W,32.4,36.5,14,35,0.4,0,1,0.0,5.4,3.4,2.2,1.0,0.0,1.5,0,2024-25
Victor Wembanyama,SAS,OKC,2024-11-09,SAS vs OKC,W,29.1,22.9,10,21,0.476,1,3,0.333,7.2,5.4,2.8,0.6,3.0,3.2,1,2024-25
Victor Wembanyama,SAS,PHI,2024-11-12,SAS vs PHI,L,35.8,22.3,11,22,0.5,0,2,0.0,9.2,0.0,1.2,1.0,2.0,-9.4,1,2024-25
Victor Wembanyama,SAS,WAS,2024-11-15,SAS @ WAS,L,34.5,20.8,8,20,0.4,0,0,0.0,5.4,4.2,1.3,1.3,2.7,-6.5,0,2024-25
Victor Wembanyama,SAS,DET,2024-11-18,SAS @ DET,L,30.1,34.3,17,33,0.515,0,1,0.0,6.9,3.5,1.3,1.0,0.5,1.3,0,2024-25
Victor Wembanyama,SAS,OKC,2024-11-21,SAS vs OKC,W,37.4,25.5,12,25,0.48,0,3,0.0,4.6,5.5,1.2,1.3,1.5,15.5,1,2024-25
Victor Wembanyama,SAS,DEN,2024-11-24,SAS @ DEN,L,32.2,25.0,13,27,0.481,0,2,0.0,8.4,3.8,1.4,0.5,3.2,-1.9,0,2024-25
Victor Wembanyama,SAS,SAC,2024-11-27,SAS @ SAC,W,36.3,29.4,15,28,0.536,0,2,0.0,4.2,6.4,0.9,1.1,1.8,1.9,0,2024-25
Victor Wembanyama,SAS,GSW,2024-11-30,SAS vs GSW,L,31.9,25.8,10,25,0.4,1,3,0.333,2.3,2.9,0.8,0.9,1.1,2.9,1,2024-25
Victor Wembanyama,SAS,MEM,2024-12-03,SAS vs MEM,W,29.7,29.1,14,27,0.519,0,1,0.0,8.8,6.4,2.2,0.9,2.0,-12.3,1,2024-25
Victor Wembanyama,SAS,LAL,2024-12-06,SAS @ LAL,W,34.8,38.5,18,36,0.5,0,2,0.0,5.2,5.0,2.1,0.1,2.8,-10.4,0,2024-25
Victor Wembanyama,SAS,SAC,2024-12-09,SAS vs SAC,W,29.9,16.8,7,16,0.438,0,2,0.0,7.5,4.4,0.5,0.7,0.7,-6.6,1,2024-25
Victor Wembanyama,SAS,GSW,2024-12-12,SAS @ GSW,L,34.9,26.5,16,28,0.571,0,0,0.0,3.4,6.1,0.0,2.0,3.5,25.3,0,2024-25
